"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001217","GO:0001217","DNA-binding transcription repressor activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0001736","GO:0001736","establishment of planar polarity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0001889","GO:0001889","liver development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0001893","GO:0001893","maternal placenta development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HD15",1
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0002312","GO:0002312","B cell activation involved in immune response","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0002347","GO:0002347","response to tumor cell","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PL33",1
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0002714","GO:0002714","positive regulation of B cell mediated immunity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0002891","GO:0002891","positive regulation of immunoglobulin mediated immune response","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0003777","GO:0003777","microtubule motor activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6X0P8",1
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0005048","GO:0005048","signal sequence binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2I6E8",1
"GO:0005881","GO:0005881","cytoplasmic microtubule","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0006303","GO:0006303","double-strand break repair via nonhomologous end joining","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PH20",1
"GO:0006403","GO:0006403","RNA localization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0006446","GO:0006446","regulation of translational initiation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SCX8",1
"GO:0006622","GO:0006622","protein targeting to lysosome","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A2Q0Z1",1
"GO:0006623","GO:0006623","protein targeting to vacuole","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A2Q0Z1",1
"GO:0006754","GO:0006754","ATP biosynthetic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HN78",1
"GO:0007080","GO:0007080","mitotic metaphase plate congression","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0007097","GO:0007097","nuclear migration","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0007164","GO:0007164","establishment of tissue polarity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0007568","GO:0007568","aging","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HI41",1
"GO:0007601","GO:0007601","visual perception","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SKT2",1
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HH95",1
"GO:0010259","GO:0010259","multicellular organism aging","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HI41",1
"GO:0010518","GO:0010518","positive regulation of phospholipase activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7A1W7",1
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PEE6",1
"GO:0010906","GO:0010906","regulation of glucose metabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2I9F2",1
"GO:0010955","GO:0010955","negative regulation of protein processing","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GZB6",1
"GO:0014706","GO:0014706","striated muscle tissue development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0014731","GO:0014731","spectrin-associated cytoskeleton","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HCK9",1
"GO:0016779","GO:0016779","nucleotidyltransferase activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PL33",1
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PL33",1
"GO:0019843","GO:0019843","rRNA binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"P55832",1
"GO:0020027","GO:0020027","hemoglobin metabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2I6E8",1
"GO:0021782","GO:0021782","glial cell development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0030213","GO:0030213","hyaluronan biosynthetic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:0030300","GO:0030300","regulation of intestinal cholesterol absorption","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PEE6",1
"GO:0031103","GO:0031103","axon regeneration","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HH95",1
"GO:0031341","GO:0031341","regulation of cell killing","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0031490","GO:0031490","chromatin DNA binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0031497","GO:0031497","chromatin assembly","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PH20",1
"GO:0031683","GO:0031683","G-protein beta/gamma-subunit complex binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HI41",1
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2I6E8",1
"GO:0032420","GO:0032420","stereocilium","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0032421","GO:0032421","stereocilium bundle","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0032469","GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DA17",1
"GO:0032495","GO:0032495","response to muramyl dipeptide","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0032720","GO:0032720","negative regulation of tumor necrosis factor production","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0032801","GO:0032801","receptor catabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LPE6",1
"GO:0032873","GO:0032873","negative regulation of stress-activated MAPK cascade","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0032881","GO:0032881","regulation of polysaccharide metabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:0033555","GO:0033555","multicellular organismal response to stress","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SCX8",1
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0034123","GO:0034123","positive regulation of toll-like receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0034447","GO:0034447","very-low-density lipoprotein particle clearance","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7A1W7",1
"GO:0034620","GO:0034620","cellular response to unfolded protein","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A2Q0Z1",1
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A2Q0Z1",1
"GO:0035994","GO:0035994","response to muscle stretch","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0036035","GO:0036035","osteoclast development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7BXA6",1
"GO:0038093","GO:0038093","Fc receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0042026","GO:0042026","protein refolding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A2Q0Z1",1
"GO:0042059","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SHD8",1
"GO:0042492","GO:0042492","gamma-delta T cell differentiation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0042805","GO:0042805","actinin binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0043114","GO:0043114","regulation of vascular permeability","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0043268","GO:0043268","positive regulation of potassium ion transport","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6X0P8",1
"GO:0043331","GO:0043331","response to dsRNA","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HGB8",1
"GO:0045214","GO:0045214","sarcomere organization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0045586","GO:0045586","regulation of gamma-delta T cell differentiation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0045588","GO:0045588","positive regulation of gamma-delta T cell differentiation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SCX8",1
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PEE6",1
"GO:0045739","GO:0045739","positive regulation of DNA repair","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PH20",1
"GO:0045911","GO:0045911","positive regulation of DNA recombination","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0045995","GO:0045995","regulation of embryonic development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0046629","GO:0046629","gamma-delta T cell activation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0046643","GO:0046643","regulation of gamma-delta T cell activation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0046645","GO:0046645","positive regulation of gamma-delta T cell activation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0046697","GO:0046697","decidualization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HD15",1
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SMZ4",1
"GO:0048268","GO:0048268","clathrin coat assembly","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:0048489","GO:0048489","synaptic vesicle transport","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6X0P8",1
"GO:0048678","GO:0048678","response to axon injury","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HH95",1
"GO:0048738","GO:0048738","cardiac muscle tissue development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0048864","GO:0048864","stem cell development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0050657","GO:0050657","nucleic acid transport","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0050658","GO:0050658","RNA transport","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6X0P8",1
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0050922","GO:0050922","negative regulation of chemotaxis","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7A692",1
"GO:0050953","GO:0050953","sensory perception of light stimulus","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SKT2",1
"GO:0051059","GO:0051059","NF-kappaB binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6ZE54",1
"GO:0051236","GO:0051236","establishment of RNA localization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0051262","GO:0051262","protein tetramerization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PYS7",1
"GO:0051294","GO:0051294","establishment of spindle orientation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0051560","GO:0051560","mitochondrial calcium ion homeostasis","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DA17",1
"GO:0051606","GO:0051606","detection of stimulus","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0051657","GO:0051657","maintenance of organelle location","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0051879","GO:0051879","Hsp90 protein binding","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HD15",1
"GO:0060229","GO:0060229","lipase activator activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7A1W7",1
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:0060263","GO:0060263","regulation of respiratory burst","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0061008","GO:0061008","hepaticobiliary system development","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0061099","GO:0061099","negative regulation of protein tyrosine kinase activity","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:0061351","GO:0061351","neural precursor cell proliferation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7D3K4",1
"GO:0070555","GO:0070555","response to interleukin-1","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HH95",1
"GO:0070741","GO:0070741","response to interleukin-6","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PQE5",1
"GO:0071354","GO:0071354","cellular response to interleukin-6","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0071359","GO:0071359","cellular response to dsRNA","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HGB8",1
"GO:0071456","GO:0071456","cellular response to hypoxia","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7BXA6",1
"GO:0071782","GO:0071782","endoplasmic reticulum tubular network","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7DTB6",1
"GO:0072666","GO:0072666","establishment of protein localization to vacuole","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A2Q0Z1",1
"GO:0090224","GO:0090224","regulation of spindle organization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:0097038","GO:0097038","perinuclear endoplasmic reticulum","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:0097120","GO:0097120","receptor localization to synapse","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6X0P8",1
"GO:0097194","GO:0097194","execution phase of apoptosis","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2HH95",1
"GO:0097479","GO:0097479","synaptic vesicle localization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6X0P8",1
"GO:0098926","GO:0098926","postsynaptic signal transduction","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:0099172","GO:0099172","presynapse organization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SCX8",1
"GO:0099174","GO:0099174","regulation of presynapse organization","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SCX8",1
"GO:0150093","GO:0150093","amyloid-beta clearance by transcytosis","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:1900125","GO:1900125","regulation of hyaluronan biosynthetic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:1901185","GO:1901185","negative regulation of ERBB signaling pathway","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SHD8",1
"GO:1901264","GO:1901264","carbohydrate derivative transport","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:1902004","GO:1902004","positive regulation of amyloid-beta formation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:1902229","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:1902230","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7B9X5",1
"GO:1903077","GO:1903077","negative regulation of protein localization to plasma membrane","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:1903318","GO:1903318","negative regulation of protein maturation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GZB6",1
"GO:1903556","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","1/66","3/612",0.290315079641902,0.870292477315914,NA,"F7C0D2",1
"GO:1904376","GO:1904376","negative regulation of protein localization to cell periphery","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:1904478","GO:1904478","regulation of intestinal absorption","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PEE6",1
"GO:1904729","GO:1904729","regulation of intestinal lipid absorption","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PEE6",1
"GO:1905476","GO:1905476","negative regulation of protein localization to membrane","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2GYQ4",1
"GO:1905618","GO:1905618",NA,"1/66","3/612",0.290315079641902,0.870292477315914,NA,"F6SCX8",1
"GO:1905906","GO:1905906","regulation of amyloid fibril formation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:1990000","GO:1990000","amyloid fibril formation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"Q29482",1
"GO:2000648","GO:2000648","positive regulation of stem cell proliferation","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A3Q2LDG0",1
"GO:2000779","GO:2000779","regulation of double-strand break repair","1/66","3/612",0.290315079641902,0.870292477315914,NA,"A0A5F5PH20",1
"GO:0051246","GO:0051246","regulation of protein metabolic process","13/66","102/612",0.292439473749827,0.870292477315914,NA,"P38029/F6SCX8/F7B9X5/Q29482/A0A3Q2LPE6/A0A5F5PQE5/F7BTK9/A0A3Q2LDG0/F7DRS2/F6SHD8/A0A3Q2GZB6/F6SMZ4/A0A3Q2HD15",13
"GO:0006954","GO:0006954","inflammatory response","6/66","42/612",0.293341199376223,0.870292477315914,NA,"A0A5F5PYS7/P38029/F7B9X5/F7C0D2/A0A5F5PL33/F7A692",6
"GO:0005581","GO:0005581","collagen trimer","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2HGB8/F6SKT2",2
"GO:0005819","GO:0005819","spindle","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2GYQ4/F7D3K4",2
"GO:0006470","GO:0006470","protein dephosphorylation","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2LDG0/F6SHD8",2
"GO:0007051","GO:0007051","spindle organization","2/66","10/612",0.294285408585946,0.870292477315914,NA,"F7DTB6/A0A3Q2GYQ4",2
"GO:0009165","GO:0009165","nucleotide biosynthetic process","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A5F5PL33/A0A3Q2HN78",2
"GO:0015850","GO:0015850","organic hydroxy compound transport","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2LPE6/A0A5F5PEE6",2
"GO:0032446","GO:0032446","protein modification by small protein conjugation","2/66","10/612",0.294285408585946,0.870292477315914,NA,"F7B9X5/Q8MKD1",2
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2LDG0/F6SHD8",2
"GO:0042470","GO:0042470","melanosome","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A2Q0Z1/A0A5F5PLR4",2
"GO:0043394","GO:0043394","proteoglycan binding","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2LDG0/A0A3Q2HD15",2
"GO:0048770","GO:0048770","pigment granule","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A2Q0Z1/A0A5F5PLR4",2
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A5F5PH20/A0A3Q2LDG0",2
"GO:0051099","GO:0051099","positive regulation of binding","2/66","10/612",0.294285408585946,0.870292477315914,NA,"F6SCX8/A0A3Q2LPE6",2
"GO:0060191","GO:0060191","regulation of lipase activity","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A5F5PEE6/F7A1W7",2
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A3Q2GYQ4/F7D3K4",2
"GO:0097530","GO:0097530","granulocyte migration","2/66","10/612",0.294285408585946,0.870292477315914,NA,"F7C0D2/F6SHD8",2
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","2/66","10/612",0.294285408585946,0.870292477315914,NA,"F6SHD8/F6SMZ4",2
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","2/66","10/612",0.294285408585946,0.870292477315914,NA,"A0A5F5PL33/A0A3Q2HN78",2
"GO:1901981","GO:1901981","phosphatidylinositol phosphate binding","2/66","10/612",0.294285408585946,0.870292477315914,NA,"F6V6L8/A0A3Q2LPE6",2
"GO:0019899","GO:0019899","enzyme binding","14/66","111/612",0.295446198683321,0.870292477315914,NA,"F6V6L8/F7B9X5/Q29482/A0A3Q2LPE6/F7DTB6/A0A3Q2I6E8/F6ZE54/A0A3Q2HCK9/A0A3Q2LDG0/F6SHD8/A0A3Q2GYQ4/Q8MKD1/A0A5F5PNF9/F7A1W7",14
"GO:0006959","GO:0006959","humoral immune response","5/66","34/612",0.29972593903795,0.870292477315914,NA,"A0A5F5PYS7/F7APU2/A0A3Q2LBP6/A0A3Q2LDG0/F7A692",5
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process","5/66","34/612",0.29972593903795,0.870292477315914,NA,"F6SCX8/F7BTK9/A0A3Q2LDG0/F6SHD8/F7A1W7",5
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process","5/66","34/612",0.29972593903795,0.870292477315914,NA,"F6SCX8/F7BTK9/A0A3Q2LDG0/F6SHD8/F7A1W7",5
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","12/66","94/612",0.302584703669123,0.870292477315914,NA,"F6SCX8/F7B9X5/A0A5F5PH20/Q29482/A0A3Q2LPE6/F7BTK9/A0A5F5PEE6/A0A5F5PL33/A0A3Q2LDG0/F6SHD8/F7A1W7/F6SKT2",12
"GO:0043412","GO:0043412","macromolecule modification","12/66","94/612",0.302584703669123,0.870292477315914,NA,"A0A5F5PYS7/F6SCX8/F7DA17/F7B9X5/A0A3Q2HID2/A0A5F5PQE5/F7BTK9/A0A3Q2LDG0/A0A3Q2HH95/F6SHD8/Q8MKD1/F6SMZ4",12
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process","9/66","68/612",0.303022361658631,0.870292477315914,NA,"F7DA17/F7B9X5/F7C0D2/A0A3Q2LPE6/A0A3Q2LDG0/F7A692/F6SMZ4/F7D3K4/F6SKT2",9
"GO:0006956","GO:0006956","complement activation","4/66","26/612",0.304520452447869,0.870292477315914,NA,"A0A5F5PYS7/F7APU2/A0A3Q2LBP6/F7A692",4
